Date,^GSPC
1958-01-09,-0.005872335777575621
1958-01-10,-0.009368931280165693
1958-01-13,0.002968163091223275
1958-01-14,0.004435603398958321
1958-01-15,0.007837500567559719
1958-01-16,0.0017062695722973586
1958-01-17,0.000973639339436172
1958-01-20,0.006064300191973349
1958-01-21,-0.0012099030742773742
1958-01-22,-0.002424206620448288
1958-01-23,0.0038759700837944777
1958-01-24,0.008426641301802373
1958-01-27,-0.0028811288353449704
1958-01-28,0.0009613294405474981
1958-01-29,0.0059873246422923465
1958-01-30,-0.004787006739532806
1958-01-31,0.00047974233367842345
1958-02-03,0.008120420685613805
1958-02-04,0.009940866926716474
1958-02-05,-0.00637924112690369
1958-02-06,-0.0021354891419118616
1958-02-07,-0.008827420810373354
1958-02-10,-0.0060089113082488765
1958-02-11,-0.008959956568980854
1958-02-12,-0.004388117796224389
1958-02-13,0.00024424872879835746
1958-02-14,0.009481126137771856
1958-02-17,-0.005337257070345824
1958-02-18,0.001458375549774793
1958-02-19,-0.00048582710237710103
1958-02-20,-0.005849435992510976
1958-02-21,-0.0007335561879520114
1958-02-24,-0.00564209849269659
1958-02-25,-0.0009845168030211404
1958-02-26,0.007604539608448313
1958-02-27,-0.005882317654020586
1958-02-28,0.003925418350478882
1958-03-03,0.0070758111788808975
1958-03-04,0.005334576356572196
1958-03-05,0.0028979191259477233
1958-03-06,0.012699314589266653
1958-03-07,0.001665272065061174
1958-03-10,0.0033222477561567487
1958-03-11,0.007082164782065803
1958-03-12,-0.0023551229980753874
1958-03-13,0.0011782548244192448
1958-03-14,-0.0030663369234984472
1958-03-17,-0.006874530003218027
1958-03-18,-0.00357444739767665
1958-03-19,0.004763066019152884
1958-03-20,0.00047507026029958155
1958-03-21,0.007334649303588847
1958-03-24,0.003764796496381617
1958-03-25,-0.0032934210806563335
1958-03-26,-0.003304213371531084
1958-03-27,-0.003078043678160114
1958-03-28,0.0007112147834216209
1958-03-31,-0.0023725346769194466
1958-04-01,-0.0040461359832888455
1958-04-02,-0.007901437873456096
1958-04-03,-0.002888758261877289
1958-04-07,-0.003622699498635029
1958-04-08,0.0024165906284450145
1958-04-09,0.005296141793230902
1958-04-10,0.0011997418520666159
1958-04-11,0.0009587947608173941
1958-04-14,0.006209676421885302
1958-04-15,0.010186048123318248
1958-04-16,-0.007807961962506216
1958-04-17,0.0035566493590022397
1958-04-18,0.010828709614290943
1958-04-21,0.005137825927679085
1958-04-22,-0.0030328045830900763
1958-04-23,0.0
1958-04-24,0.00791254205078884
1958-04-25,0.0050867443949127455
1958-04-28,-0.0032339918850836646
1958-04-29,-0.005103263629118171
1958-04-30,0.010180528318604054
1958-05-01,0.0022994328215046878
1958-05-02,0.0034391346970563674
1958-05-05,0.0022862901898035304
1958-05-06,0.0050113409641632245
1958-05-07,-0.0018193777501411823
1958-05-08,0.0013649085817188933
1958-05-09,0.0022706293144021394
1958-05-12,-0.007741390027050876
1958-05-13,-0.002975876516964071
1958-05-14,-0.011528834456679071
1958-05-15,0.005089097798950171
1958-05-16,0.00046137157883396895
1958-05-19,-0.0027713396193016493
1958-05-20,0.008520464261891458
1958-05-21,-0.0013768100705440212
1958-05-22,0.005267378432240122
1958-05-23,0.002053626618790716
1958-05-26,-0.0004560068103440784
1958-05-27,-0.0013691822999657433
1958-05-28,0.0013691822999657433
1958-05-29,0.005458318810177332
1958-06-02,0.004977413373524531
1958-06-03,0.0033794717396937735
1958-06-04,0.000899301228302285
1958-06-05,0.001122947619158765
1958-06-06,0.002018167608951682
1958-06-09,-0.0015693242889525116
1958-06-10,-0.002021340460475418
1958-06-11,0.00022484289390556356
1958-06-12,0.005826962176081807
1958-06-13,0.006015400925728276
1958-06-16,0.0035476721479295037
1958-06-17,-0.0053262815956620635
1958-06-18,0.00886141224593695
1958-06-19,-0.016231585622679123
1958-06-20,0.005365491660860311
1958-06-23,-0.0035738222668872943
1958-06-24,-0.0038111955265440756
1958-06-25,0.0024677658843050843
1958-06-26,0.004694299033048299
1958-06-27,0.00133722712524742
1958-06-30,0.00754385961715931
1958-07-01,0.0008837185866288344
1958-07-02,0.0008830224900702177
1958-07-03,0.0033043652572537496
1958-07-07,0.003293398759670829
1958-07-08,-0.004834054785961328
1958-07-09,-0.003309468511034197
1958-07-10,0.003749826217634755
1958-07-11,0.006583369262582739
1958-07-14,-0.012767107758064888
1958-07-15,-0.0006647929174894429
1958-07-16,0.003098705195336837
1958-07-17,0.00660793681053784
1958-07-18,0.004818257710468732
1958-07-21,0.012160874283623446
1958-07-22,0.0017252110146954713
1958-07-23,-0.00021545784773069343
1958-07-24,0.005373467884909111
1958-07-25,0.006836166025459889
1958-07-28,0.0038249154137917074
1958-07-29,-0.004037885417747411
1958-07-30,0.002764511471865738
1958-07-31,0.0021213091411724783
1958-08-01,0.006337221267632032
1958-08-04,0.009431002455587034
1958-08-05,-0.00397113343346156
1958-08-06,-0.006091835209626417
1958-08-07,0.006510605267417979
1958-08-08,0.005844282553738367
1958-08-11,0.002286678293943467
1958-08-12,-0.00896867640509802
1958-08-13,0.0016747299348254252
1958-08-14,0.0020893963482047084
1958-08-15,-0.008594536669549235
1958-08-18,-0.005912153531828501
1958-08-19,0.0016927218593223436
1958-08-20,0.0004227532929044209
1958-08-21,0.006529804577037446
1958-08-22,0.0020972841890833926
1958-08-25,0.00020953464206918682
1958-08-26,0.0033458802031947066
1958-08-27,0.00020871143776624024
1958-08-28,-0.0052317792411407105
1958-08-29,0.0018865984577352002
1958-09-02,0.005221943981152055
1958-09-03,0.003742992612910001
1958-09-04,-0.0016618581321403703
1958-09-05,-0.0027063044274688863
1958-09-08,0.0033298645461226073
1958-09-09,0.006832990988631327
1958-09-10,-0.003100089502990233
1958-09-11,0.006807618116609682
1958-09-12,-0.0022640868460186425
1958-09-15,0.008821481241027218
1958-09-16,0.007934115455384028
1958-09-17,0.0
1958-09-18,0.0006077705875986439
1958-09-19,0.000404949534556831
1958-09-22,-0.00405681607695163
1958-09-23,0.0072904454654447726
1958-09-24,0.004429187946879853
1958-09-25,-0.004227466541465219
1958-09-26,0.0018139711313476248
1958-09-29,0.00421982113267072
1958-09-30,0.003802715296489012
1958-10-01,-0.0015993971886594238
1958-10-02,0.00379428575128804
1958-10-03,0.003978536553017165
1958-10-06,0.01380149613174142
1958-10-07,0.0
1958-10-08,-0.00019579597494523426
1958-10-09,-0.00019590904324129355
1958-10-10,0.006638059461554491
1958-10-13,0.004465584471296413
1958-10-14,-0.0069984854068381175
1958-10-15,-0.01335441074876309
1958-10-16,0.0070921651493405236
1958-10-17,0.010156346470230115
1958-10-20,-0.0036989943384506674
1958-10-21,0.0
1958-10-22,-0.00390856004018314
1958-10-23,-0.0019599863825221497
1958-10-24,-0.0031440356677863157
1958-10-27,-0.007705327189873046
1958-10-28,0.0031683919992446796
1958-10-29,0.009640957240936832
1958-10-30,0.00390856004018314
1958-10-31,0.0011696175203250725
1958-11-03,0.004470792461376494
1958-11-05,0.009074247134886804
1958-11-06,0.00803989754765233
1958-11-07,-0.0036291214134931415
1958-11-10,0.005914381051378648
1958-11-11,0.00776886617738759
1958-11-12,0.001320375474862967
1958-11-13,-0.004155604842878358
1958-11-14,0.00490934363411899
1958-11-17,0.002821435583618026
1958-11-18,-0.0020682644866760747
1958-11-19,0.0013166501219075144
1958-11-20,0.00018792071378559427
1958-11-21,-0.009630861378005395
1958-11-24,-0.01279501818365869
1958-11-25,-0.01960273015478231
1958-11-26,0.017101097886301986
1958-11-28,0.01111331634099555
1958-12-01,0.003993522244392977
1958-12-02,-0.00437470117078087
1958-12-03,0.0013334547408461184
1958-12-04,0.00038067107694628177
1958-12-05,-0.0017141258177924001
1958-12-08,0.0
1958-12-09,0.006838944104515576
1958-12-10,0.0120437924939778
1958-12-11,-0.0020597444388377184
1958-12-12,-0.0024396606600025628
1958-12-15,0.002814481845984318
1958-12-16,0.0037404338636504164
1958-12-17,0.006512228449219393
1958-12-18,0.004256568980419928
1958-12-19,-0.0014785038759153046
1958-12-22,-0.006680310878210527
1958-12-23,-0.0054140134663773765
1958-12-24,0.012833849529234609
1958-12-29,0.011575711340587436
1958-12-30,0.0034649186351902728
1958-12-31,0.005084426803065867
1959-01-02,0.004157250397569534
1959-01-05,0.00396042324543
1959-01-06,-0.0012584216460576059
1959-01-07,-0.012672160268000887
1959-01-08,0.009248449853920704
1959-01-09,0.00665647731334662
1959-01-12,0.00017926170557380772
1959-01-13,-0.00557300424140994
1959-01-14,0.002700473528332026
1959-01-15,0.003768562517215024
1959-01-16,-0.0003583027123541527
1959-01-19,-0.0023320678998306477
1959-01-20,0.0007181493123624705
1959-01-21,0.005726566986425929
1959-01-22,-0.00124988309261731
1959-01-23,0.0005358360219274161
1959-01-26,-0.004115592125624623
1959-01-27,0.00017926170557380772
1959-01-28,-0.011177310156275766
1959-01-29,0.0007249169455931792
1959-01-30,0.004518760451012405
1959-02-02,-0.004337647842111991
1959-02-03,0.0012670776639138737
1959-02-04,-0.003987632721051071
1959-02-05,-0.004550840542671963
1959-02-06,-0.00806017260098324
1959-02-09,-0.01463661322184251
1959-02-10,0.01371657934164805
1959-02-11,0.0005521078598391682
1959-02-12,-0.006460538927894444
1959-02-13,0.0077476531441016405
1959-02-16,0.001469001960822336
1959-02-17,-0.0038606368881928255
1959-02-18,0.0001841481084334795
1959-02-19,0.02185880786294936
1959-02-20,0.000360303691183006
1959-02-24,-0.0007207372479083318
1959-02-25,-0.004335228269582991
1959-02-26,0.0018086181899796827
1959-02-27,0.001264103009401829
1959-03-02,0.0057585132420285845
1959-03-03,0.009287447717039043
1959-03-04,0.0017761723226588089
1959-03-05,0.0014187239819021258
1959-03-06,-0.00390627666273069
1959-03-09,-0.0010679523668608581
1959-03-10,0.0028454552950769596
1959-03-11,0.0007100497526124627
1959-03-12,0.004426744842957575
1959-03-13,0.0012359796205521079
1959-03-16,-0.010822367637248753
1959-03-17,0.008171995682022093
1959-03-18,-0.002302738920135994
1959-03-19,-0.0008870618387684104
1959-03-20,0.0008870618387684104
1959-03-23,-0.009264282642145183
1959-03-24,0.0016095890837020121
1959-03-25,-0.0014305799336851166
1959-03-26,-0.002149817152567124
1959-03-30,-0.005575008795211112
1959-03-31,-0.0001803974445424572
1959-04-01,0.004499242831128569
1959-04-02,0.005551117793134885
1959-04-03,0.007826411917588594
1959-04-06,0.002830855597407478
1959-04-07,-0.0021223731700397153
1959-04-08,-0.004791924353746424
1959-04-09,-0.0007118867804640772
1959-04-10,0.0008898132454593366
1959-04-13,0.0037283501977354305
1959-04-14,0.004949608492826663
1959-04-15,0.004398705148640936
1959-04-16,0.008217569159521432
1959-04-17,0.008495896273867487
1959-04-20,0.0043070099810762486
1959-04-21,-0.0010319498546262906
1959-04-22,-0.0065608154469440905
1959-04-23,-0.002254419932560481
1959-04-24,0.006230560445741773
1959-04-27,0.003100782976132699
1959-04-28,-0.0037911681688198584
1959-04-29,-0.003978891999811829
1959-04-30,-0.0017348802959986642
1959-05-01,0.0010413290149093868
1959-05-04,0.0
1959-05-05,0.0017330762188576543
1959-05-06,-0.0024271750630697753
1959-05-07,-0.012752370065451046
1959-05-08,0.007705793362516644
1959-05-11,0.011103504020734789
1959-05-12,0.0
1959-05-13,0.00017255475250443908
1959-05-14,0.0068763845075165975
1959-05-15,-0.0036042103149789284
1959-05-18,-0.0001719253966090406
1959-05-19,0.002919177262555195
1959-05-20,-0.003951547836431146
1959-05-21,0.0008603500015755827
1959-05-22,0.0032626875240815423
1959-05-25,-0.0025749138444197683
1959-05-26,-0.0015481236812373567
1959-05-27,0.0017199604372670763
1959-05-28,0.003431136773972554
1959-05-29,0.004954326633027861
1959-06-01,-0.0008524292814389156
1959-06-02,-0.006845851206294107
1959-06-03,0.00034341445808472315
1959-06-04,-0.010700808463221634
1959-06-05,-0.002084467442577065
1959-06-08,-0.01312699381946647
1959-06-09,-0.007072124860548534
1959-06-10,0.01461933605444532
1959-06-11,0.0010486085199072903
1959-06-12,0.0006984619667154135
1959-06-15,-0.005250261102204057
1959-06-16,-0.007573797430292295
1959-06-17,0.009326926780359734
1959-06-18,-0.0007009097140153742
1959-06-19,0.0014013284976819307
1959-06-22,0.0
1959-06-23,-0.0001750921007621642
1959-06-24,0.005064202189850597
1959-06-25,0.005558459621769707
1959-06-26,0.004321154454856924
1959-06-29,0.006703925318345405
1959-06-30,0.0017117821483507711
1959-07-01,0.008515037647815582
1959-07-02,0.0052430996828523035
1959-07-06,0.0062222137287859525
1959-07-07,0.0060170129071766
1959-07-08,0.00033322989723050256
1959-07-09,-0.000999959393218397
1959-07-10,-0.0010010239867668247
1959-07-13,-0.008380873749619155
1959-07-14,0.002353723190300805
1959-07-15,0.0006714943299535037
1959-07-16,-0.0030252175202543086
1959-07-17,-0.0037099742980313266
1959-07-20,-0.004741732557821621
1959-07-21,0.008451706855852947
1959-07-22,0.0033607956716528165
1959-07-23,0.0010059953767216356
1959-07-24,-0.0003351767231771774
1959-07-27,0.006183673514613908
1959-07-28,0.004985871001347064
1959-07-29,0.0049611353693874705
1959-07-30,-0.001981488973012091
1959-07-31,0.00016524785876548265
1959-08-03,0.003299801166442684
1959-08-04,-0.0016485080286638976
1959-08-05,-0.005127814952595955
1959-08-06,-0.0009954797261118031
1959-08-07,-0.006161084257946925
1959-08-10,-0.021099610034942984
1959-08-11,0.013049934689017384
1959-08-12,-0.0023600717355192202
1959-08-13,-0.0016891637940759097
1959-08-14,0.002364056939625492
1959-08-17,-0.0020260474178481758
1959-08-18,-0.00933870868119957
1959-08-19,-0.005988528050853148
1959-08-20,0.01482011509298875
1959-08-21,-0.0010150154478987261
1959-08-24,-0.003560883759434752
1959-08-25,0.002036361571851053
1959-08-26,0.001355209684406944
1959-08-27,0.008596801865039971
1959-08-28,0.0003355704514662605
1959-08-31,0.0
1959-09-01,-0.012323943572764229
1959-09-02,0.0008489556209205773
1959-09-03,-0.011264837796112204
1959-09-04,0.004794574181732791
1959-09-08,-0.014453110166511074
1959-09-09,-0.007131082335510186
1959-09-10,-0.005250261102204057
1959-09-11,0.007342658222822429
1959-09-14,-0.007342658222822429
1959-09-15,-0.005454423092192684
1959-09-16,0.0007054835387680924
1959-09-17,-0.005480458698531088
1959-09-18,-0.003907664362929886
1959-09-21,-0.016508506556486502
1959-09-22,-0.0023548796009631445
1959-09-23,0.012256828114510121
1959-09-24,0.017051906904967495
1959-09-25,-0.0008809662766910975
1959-09-28,0.007376253671051103
1959-09-29,0.006279399599648627
1959-09-30,-0.011015012266629043
1959-10-01,0.0010542534582960172
1959-10-02,0.004555853992175507
1959-10-05,-0.0010495256029132705
1959-10-06,-0.0008754134720128093
1959-10-07,-0.0026309149172494273
1959-10-08,-0.002285666989240376
1959-10-09,0.0033388770921121136
1959-10-12,0.005598329801348889
1959-10-13,-0.0027952472437196008
1959-10-14,-0.007903804510262624
1959-10-15,0.0028173966550921747
1959-10-16,0.008056136322139196
1959-10-19,-0.005597417257279247
1959-10-20,-0.0061581698925428086
1959-10-21,-0.0019433026386108665
1959-10-22,-0.009773498335565733
1959-10-23,0.009950355133418576
1959-10-26,0.006696011863110307
1959-10-27,0.008394585072442062
1959-10-28,0.0006963948137244103
1959-10-29,-0.0008705360961620556
1959-10-30,0.001914219849447285
1959-11-02,-0.001914219849447285
1959-11-04,-0.0026162311647919267
1959-11-05,0.0010473272790081367
1959-11-06,0.004872943574993016
1959-11-09,-0.00173759340758739
1959-11-10,-0.00034789455635841904
1959-11-11,0.00017399558405717386
1959-11-12,-0.005581795583367466
1959-11-13,-0.005613059891529382
1959-11-16,-0.011143606164751851
1959-11-17,0.0028419174395430957
1959-11-18,0.010761338667962583
1959-11-19,-0.0008777855671819879
1959-11-20,0.0005267771877468519
1959-11-23,0.0019289897679533041
1959-11-24,0.004718992281568468
1959-11-25,0.0015680838627512017
1959-11-27,0.004516285904876405
1959-11-30,0.010001773644940037
1959-12-01,0.007180779449800667
1959-12-02,-0.0017050692872384587
1959-12-03,0.0022159911959755973
1959-12-04,0.0020411460379587965
1959-12-07,0.0018674245751295615
1959-12-08,0.006424385080952
1959-12-09,-0.006254756721271626
1959-12-10,0.000847516558049044
1959-12-11,-0.0023748847097060377
1959-12-14,0.0027137032379522807
1959-12-15,-0.0023740792353130757
1959-12-16,0.0011877441490177887
1959-12-17,-0.0018671075379472768
1959-12-18,0.004745750929004089
1959-12-21,0.0011829269774290552
1959-12-22,-0.0011829269774290552
1959-12-23,-0.003048271750737186
1959-12-24,0.0006782115525787447
1959-12-28,-0.00033904827992703446
1959-12-29,0.005410897512128976
1959-12-30,0.007894577356994503
1959-12-31,0.002005665590244732
1960-01-04,0.00033389746372058937
1960-01-05,0.007980084664096943
1960-01-06,-0.004314615398068433
1960-01-07,-0.007344423641405307
1960-01-08,-0.003188166621920452
1960-01-11,-0.012344784137954257
1960-01-12,-0.006144422973770602
1960-01-13,-0.0056657033968958714
1960-01-14,0.005494513919281019
1960-01-15,-0.00034253224036540075
1960-01-18,-0.008428736174264984
1960-01-19,-0.010767713148768898
1960-01-20,-0.003498355197622871
1960-01-21,0.0024501130762901724
1960-01-22,0.0029671368904713447
1960-01-25,-0.010511699621980952
1960-01-26,0.001407987411138123
1960-01-27,-0.0024652132117051195
1960-01-28,-0.010456455762017036
1960-01-29,-0.009307395808374253
1960-02-01,0.006274081261847364
1960-02-02,0.01525123761822833
1960-02-03,-0.00883866462393712
1960-02-04,-0.0008881648508669571
1960-02-05,-0.005167065670280913
1960-02-08,-0.011859974630032077
1960-02-09,0.00935595990670457
1960-02-10,-0.006287606600803741
1960-02-11,-0.005602280266213455
1960-02-12,0.00506144936005537
1960-02-15,-0.005242729584725048
1960-02-16,-0.008007297303230132
1960-02-17,0.005466472097373831
1960-02-18,0.013895386825350187
1960-02-19,0.007854421632609743
1960-02-23,-0.005348614122667961
1960-02-24,-0.003581611058225853
1960-02-25,0.003402862123653705
1960-02-26,0.0041038427106503406
1960-02-29,-0.0007125207989764348
1960-03-01,-0.0019620199470882227
1960-03-02,-0.006987386652449246
1960-03-03,-0.015217688050825906
1960-03-04,-0.0038408659454272076
1960-03-07,-0.010129918767331603
1960-03-08,-0.010233585048113891
1960-03-09,0.010603758243336259
1960-03-10,-0.0038935634452874623
1960-03-11,0.007587707988952808
1960-03-14,0.0014738030550058845
1960-03-15,0.00770225664273072
1960-03-16,0.005465475983881696
1960-03-17,-0.001454579002914791
1960-03-18,0.0009093251193084129
1960-03-21,0.0010901413574568863
1960-03-22,0.003986979175691019
1960-03-23,0.008105975257747033
1960-03-24,0.004296423743804567
1960-03-25,0.0
1960-03-28,-0.0021459044665537164
1960-03-29,-0.0014332111283827942
1960-03-30,-0.002153606958782639
1960-03-31,-0.005765776240256315
1960-04-01,0.001624991821260302
1960-04-04,0.001982529425441193
1960-04-05,-0.003065586818390642
1960-04-06,0.020379672395260506
1960-04-07,0.00017698197583992936
1960-04-08,-0.002302738920135994
1960-04-11,-0.00390905304943967
1960-04-12,0.0023117476484264543
1960-04-13,0.0
1960-04-14,0.002306415794768313
1960-04-18,0.0028313564617175047
1960-04-19,-0.008161845867388884
1960-04-20,-0.012369117872532698
1960-04-21,0.0027020015993723945
1960-04-22,-0.003062825315027773
1960-04-25,-0.010156009760152962
